지역코드,법정동,단지명,전용면적,거래금액(만원),건축년도,계약일,층
47290,압량읍 부적리,부적주공,59.99,"13,900",1997,2022-12-29,11
47290,정평동,경산LIG1단지,84.8176,"33,300",2005,2022-12-19,6
47290,진량읍 선화리,이안경산진량아파트,74.8265,"23,000",2017,2022-12-08,13
47290,옥곡동,성암산신동아파밀리에,131.349,"40,000",2009,2022-12-08,3
47290,하양읍 금락리,하양우방3차,59.43,"15,500",1994,2022-12-14,22
47290,압량읍 신대리,경산코아루아파트,84.9886,"27,000",2015,2022-12-16,12
47290,진량읍 선화리,경산진량호반써밋더포레스트,59.9909,"24,600",2020,2022-12-28,8
47290,하양읍 동서리,하양청구1차,59.97,"9,900",1994,2022-12-28,18
47290,사동,동산,58.73,"7,000",1991,2022-12-28,4
47290,계양동,계양주공,39.72,"10,500",1985,2022-12-25,1
47290,계양동,계양주공,39.72,"10,500",1985,2022-12-25,3
47290,계양동,계양주공,39.72,"10,500",1985,2022-12-25,1
47290,계양동,계양주공,39.72,"10,500",1985,2022-12-25,3
47290,진량읍 부기리,진량에덴타운,60,"6,600",1992,2022-12-28,4
47290,중산동,펜타힐즈푸르지오,84.2875,"43,000",2019,2022-12-11,22
47290,백천동,윤성2차타운,59.85,"10,500",1995,2022-12-21,6
47290,옥곡동,성암산신동아파밀리에,124.51,"41,000",2009,2022-12-26,6
47290,백천동,경산 삼도뷰엔빌W,84.9688,"30,500",2018,2022-12-17,7
47290,계양동,계양주공,32.43,"8,250",1985,2022-12-13,2
47290,중산동,펜타힐즈더샵1차,84.9772,"37,000",2017,2022-12-12,23
47290,정평동,정평역하늘채RIVERPARK,84.9882,"40,000",2020,2022-12-17,10
47290,삼북동,삼북주공,59.99,"11,800",1997,2022-12-23,16
47290,진량읍 선화리,진량영호맨션,84.98,"10,000",1993,2022-12-20,1
47290,계양동,계양주공,39.63,"8,500",1985,2022-12-20,1
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"9,000",1998,2022-12-23,19
47290,사동,동산,54.24,"7,500",1991,2022-12-23,4
47290,압량읍 신대리,경산코아루아파트,84.9886,"27,000",2015,2022-12-16,12
47290,삼풍동,태왕드림하이츠,121.2056,"26,500",2001,2022-12-20,14
47290,삼풍동,태왕드림하이츠,59.972,"16,500",2001,2022-12-02,18
47290,압량읍 신대리,경산한신휴플러스아파트,84.9175,"26,800",2016,2022-12-21,5
47290,옥곡동,옥곡태왕아너스고은아파트,84.9237,"22,500",2015,2022-12-19,14
47290,중산동,옥산태왕ㆍ한라타운,59.99,"15,000",1996,2022-12-06,9
47290,중산동,펜타힐즈더샵1차,84.9772,"39,500",2017,2022-12-07,35
47290,사동,사동2지구화성파크드림,120.3595,"42,000",2010,2022-12-02,3
47290,진량읍 봉회리,경산2차삼주봉황타운,59.26,"10,500",1996,2022-12-22,11
47290,진량읍 부기리,창신무학타운,59.91,"7,600",1996,2022-12-20,18
47290,정평동,현대타운,59.82,"18,500",1996,2022-12-16,17
47290,압량읍 신대리,경산한신휴플러스아파트,84.9175,"25,600",2016,2022-12-12,4
47290,진량읍 봉회리,경산1차삼주봉황타운,33.54,"3,900",1996,2022-12-18,7
47290,옥산동,옥산신화평광,84.98,"24,000",1996,2022-12-09,4
47290,하양읍 금락리,하양평광아파트,59.96,"13,000",1998,2022-12-09,18
47290,중산동,펜타힐즈푸르지오,84.2673,"39,000",2019,2022-12-11,25
47290,하양읍 동서리,하양청구2차,60,"12,950",2001,2022-12-07,5
47290,정평동,우방맨션2차,84.89,"26,500",1991,2022-12-03,5
47290,진량읍 부기리,창신무학타운,59.91,"8,100",1996,2022-12-15,19
47290,옥곡동,동화프라임빌,84.7754,"23,500",2004,2022-12-10,15
47290,하양읍 금락리,경산하양롯데,59.94,"15,100",1999,2022-12-12,19
47290,옥곡동,부영두리마을(3단지),84.9751,"20,000",2006,2022-12-04,3
47290,사동,부영3차원앙마을,84.9751,"15,100",2003,2022-12-05,6
47290,사동,부영(5차)그린마을,84.9751,"18,100",2003,2022-12-13,16
47290,사동,초원파크,59.95,"8,000",1991,2022-12-10,14
47290,하양읍 금락리,하나맨션(1차),84.795,"13,200",1992,2022-12-12,8
47290,압량읍 신대리,신대팰리스,59.9605,"17,100",2011,2022-12-02,1
47290,진량읍 부기리,창신무학타운,59.91,"8,100",1996,2022-12-09,2
47290,백천동,부영초록마을,84.9751,"17,200",2004,2022-12-09,4
47290,정평동,한솔1차,59.92,"16,400",1997,2022-12-02,12
47290,정평동,정평역하늘채RIVERPARK,84.9882,"42,500",2020,2022-12-09,4
47290,옥산동,창신성암타운,56.01,"10,800",1993,2022-12-01,5
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"7,800",1998,2022-12-08,5
47290,진량읍 신상리,보국웰리치,59.84,"10,900",2005,2022-12-08,1
47290,서상동,동남,59.086,"6,500",1990,2022-12-06,5
47290,하양읍 동서리,하나맨션(2차),79.495,"11,000",1992,2022-12-07,12
47290,서상동,동남,59.086,"6,500",1990,2022-12-06,5
47290,사동,팰리스부영2단지,66.4388,"25,500",2020,2022-12-01,19
47290,사동,부영1차,50.186,"9,400",2001,2022-12-04,2
47290,압량읍 신대리,신대팰리스,59.9605,"18,000",2011,2022-12-03,7
47290,진량읍 신상리,경산우방힐타운,30,"4,400",1999,2022-12-03,18
47290,사동,사동2지구화성파크드림,119.0504,"37,500",2010,2023-01-28,5
47290,하양읍 금락리,하나맨션(1차),79.275,"14,000",1992,2023-01-25,9
47290,중산동,펜타힐즈푸르지오,84.2673,"41,500",2019,2023-01-28,30
47290,옥곡동,동화프라임빌,84.7754,"22,000",2004,2023-01-09,4
47290,중산동,펜타힐즈더샵1차,84.9772,"38,200",2017,2023-01-09,6
47290,중산동,펜타힐즈푸르지오,106.3379,"65,000",2019,2023-01-30,17
47290,옥산동,청구,84.94,"20,200",1993,2023-01-30,10
47290,사동,창신백조2차,44.4,"5,900",1990,2023-01-29,2
47290,진량읍 신상리,경산우방힐타운,84.99,"15,000",1999,2023-01-28,4
47290,와촌면 덕촌리,예다인,59.7325,"7,000",2009,2023-01-30,1
47290,중산동,경남신성,59.94,"15,300",1996,2023-01-31,11
47290,진량읍 황제리,창신황제타운,59.91,"6,000",1996,2023-01-30,9
47290,옥산동,청구,84.94,"19,500",1993,2023-01-30,6
47290,진량읍 양기리,초원장미타운,59.88,"6,800",1996,2023-01-18,12
47290,하양읍 동서리,하양청구1차,84.99,"17,500",1994,2023-01-27,12
47290,정평동,현대타운,84.99,"26,500",1996,2023-01-11,17
47290,중산동,펜타힐즈더샵1차,84.7963,"38,500",2017,2023-01-30,35
47290,중산동,펜타힐즈더샵1차,72.7097,"33,000",2017,2023-01-26,12
47290,중산동,펜타힐즈푸르지오,84.2673,"39,700",2019,2023-01-28,16
47290,중산동,펜타힐즈서한이다음,72.8234,"33,500",2014,2023-01-13,15
47290,진량읍 부기리,창신무학타운,59.91,"8,000",1996,2023-01-30,6
47290,사동,부영3차원앙마을,59.987,"13,500",2003,2023-01-25,4
47290,옥산동,청구,71.94,"14,200",1993,2023-01-16,5
47290,옥산동,옥산신화평광,123.12,"34,500",1996,2023-01-18,8
47290,계양동,경산임당호반베르디움,84.879,"48,000",2019,2023-01-29,15
47290,사동,부영2차,84.9768,"16,700",2001,2023-01-26,8
47290,중산동,펜타힐즈더샵1차,72.7097,"33,900",2017,2023-01-18,26
47290,중산동,펜타힐즈푸르지오,84.2673,"39,000",2019,2023-01-20,13
47290,중산동,펜타힐즈더샵2차,84.9492,"37,000",2018,2023-01-30,3
47290,백천동,경산 삼도뷰엔빌W,75.9732,"26,000",2018,2023-01-11,4
47290,진량읍 황제리,창신황제타운,59.91,"6,100",1996,2023-01-20,15
47290,사동,부영(5차)그린마을,84.9751,"15,750",2003,2023-01-29,3
47290,계양동,초원맘모스,44.46,"5,250",1990,2023-01-18,5
47290,중산동,펜타힐즈더샵2차,108.9242,"56,000",2018,2023-01-06,13
47290,중산동,펜타힐즈더샵1차,84.9772,"34,900",2017,2023-01-21,2
47290,중산동,펜타힐즈더샵1차,84.9772,"37,800",2017,2023-01-15,13
47290,중산동,펜타힐즈푸르지오,84.8699,"39,000",2019,2023-01-31,3
47290,진량읍 신상리,경산우방힐타운,76.65,"14,300",1999,2023-01-26,16
47290,옥산동,옥산신화평광,59.98,"17,650",1996,2023-01-13,5
47290,진량읍 선화리,경산진량호반써밋더포레스트,84.9777,"36,700",2020,2023-01-31,11
47290,중산동,펜타힐즈푸르지오,84.2673,"40,300",2019,2023-01-19,22
47290,옥산동,옥산해오름,59.955,"11,000",1994,2023-01-31,13
47290,옥산동,옥산해오름,59.955,"11,550",1994,2023-01-30,14
47290,중산동,펜타힐즈더샵1차,84.9772,"39,300",2017,2023-01-28,17
47290,백천동,경산 삼도뷰엔빌W,70.9683,"24,900",2018,2023-01-21,14
47290,정평동,정평역하늘채RIVERPARK,74.958,"37,000",2020,2023-01-26,8
47290,삼풍동,태왕드림하이츠,73.444,"18,800",2001,2023-01-29,2
47290,진량읍 신상리,보국웰리치,59.84,"13,300",2005,2023-01-31,5
47290,진량읍 부기리,창신무학타운,59.91,"7,700",1996,2023-01-08,14
47290,하양읍 서사리,경산하양우미린더센트럴,84.9644,"32,000",2021,2023-01-16,8
47290,진량읍 부기리,창신무학타운,59.91,"8,250",1996,2023-01-11,10
47290,진량읍 부기리,창신무학타운,59.91,"7,700",1996,2023-01-16,17
47290,옥산동,우방타운,102.7,"20,500",1993,2023-01-03,9
47290,압량읍 신대리,부영사랑으로2차,59.9605,"17,000",2011,2023-01-26,8
47290,압량읍 신대리,경산코아루아파트,84.9886,"29,000",2015,2023-01-15,6
47290,진량읍 봉회리,경산1차삼주봉황타운,33.54,"3,680",1996,2023-01-28,7
47290,중산동,경남신성,59.94,"18,000",1996,2023-01-17,19
47290,중산동,펜타힐즈더샵2차,77.968,"38,000",2018,2023-01-12,27
47290,중산동,경남신성,59.94,"16,900",1996,2023-01-18,15
47290,중산동,펜타힐즈더샵2차,77.968,"38,000",2018,2023-01-05,26
47290,정평동,한서신혼하이츠,84.82,"16,500",1993,2023-01-18,24
47290,진량읍 북리,경산4차삼주봉황타운,34.2,"4,750",1998,2023-01-10,17
47290,정평동,정평역하늘채RIVERPARK,74.958,"35,000",2020,2023-01-25,21
47290,중산동,펜타힐즈푸르지오,84.2875,"42,000",2019,2023-01-06,28
47290,진량읍 양기리,초원장미타운,59.88,"6,300",1996,2023-01-13,14
47290,하양읍 금락리,하나맨션(1차),79.275,"16,000",1992,2023-01-13,8
47290,옥곡동,부영조은마을(1단지),59.987,"14,000",2004,2023-01-17,13
47290,정평동,정평역하늘채RIVERPARK,84.9383,"42,800",2020,2023-01-11,18
47290,대평동,대평그린빌,51.88,"17,000",2004,2023-01-05,15
47290,진량읍 선화리,경산1차윤성,40.58,"4,000",1995,2023-01-20,18
47290,옥곡동,부영조은마을(1단지),84.9751,"18,500",2004,2023-01-14,13
47290,신교동,은하맨션,54.04,"7,400",1996,2023-01-18,1
47290,사정동,옥산삼산타운,59.96,"12,500",1995,2023-01-05,6
47290,하양읍 금락리,하양우방3차,135,"34,000",1994,2023-01-16,23
47290,옥산동,옥산해오름,59.955,"11,250",1994,2023-01-06,14
47290,하양읍 서사리,경산하양우미린더센트럴,84.9644,"36,000",2021,2023-01-02,23
47290,하양읍 동서리,하양2차코아루,75.9994,"23,000",2017,2023-01-08,2
47290,하양읍 금락리,하양우방1차,84.993,"10,950",1988,2023-01-19,5
47290,진량읍 선화리,이안경산진량아파트,74.8265,"23,600",2017,2023-01-06,2
47290,중산동,펜타힐즈푸르지오,72.6461,"34,500",2019,2023-01-08,4
47290,하양읍 금락리,경산하양롯데,59.94,"13,000",1999,2023-01-04,17
47290,진량읍 봉회리,경산1차삼주봉황타운,33.54,"3,730",1996,2023-01-18,17
47290,진량읍 양기리,초원장미타운,59.88,"6,700",1996,2023-01-18,9
47290,중산동,펜타힐즈더샵1차,84.9772,"38,200",2017,2023-01-09,6
47290,하양읍 금락리,하양평광아파트,59.96,"11,300",1998,2023-01-10,21
47290,정평동,현대타운,84.99,"24,700",1996,2023-01-17,5
47290,사동,초원파크,59.95,"7,500",1991,2023-01-16,13
47290,대평동,대평그린빌,84.03,"27,700",2004,2023-01-06,7
47290,중산동,옥산태왕ㆍ한라타운,59.99,"18,000",1996,2023-01-17,15
47290,중산동,펜타힐즈더샵2차,84.9492,"39,800",2018,2023-01-11,16
47290,진량읍 선화리,경산1차윤성,40.58,"3,900",1995,2023-01-03,23
47290,정평동,태왕귀빈타운,59.34,"16,350",1993,2023-01-13,12
47290,진량읍 부기리,창신무학타운,59.91,"7,100",1996,2023-01-12,17
47290,진량읍 선화리,경산진량호반써밋더포레스트,59.9909,"23,300",2020,2023-01-10,12
47290,진량읍 선화리,경산1차윤성,40.58,"4,000",1995,2023-01-11,12
47290,중방동,초원하이츠,71.12,"13,000",1989,2023-01-13,8
47290,백천동,경산 삼도뷰엔빌W,75.9732,"26,000",2018,2023-01-11,4
47290,하양읍 금락리,하양2차롯데낙천대,59.9675,"16,000",2006,2023-01-04,11
47290,백천동,경산백천월드메르디앙,84.9481,"26,700",2005,2023-01-06,15
47290,계양동,계양주공,47.1,"9,000",1985,2023-01-03,5
47290,계양동,초원전원1차,59.94,"5,650",1990,2023-01-09,3
47290,옥곡동,동화프라임빌,84.7754,"22,000",2004,2023-01-09,4
47290,계양동,계양주공,39.72,"11,000",1985,2023-01-09,3
47290,계양동,계양주공,39.72,"13,000",1985,2023-01-09,1
47290,옥곡동,부영조은마을(1단지),84.9751,"19,700",2004,2023-01-03,15
47290,하양읍 금락리,하양우방1차,65.9,"10,800",1988,2023-01-02,1
47290,계양동,계양주공,39.72,"8,200",1985,2023-01-01,2
47290,중산동,펜타힐즈푸르지오,84.2875,"40,800",2019,2023-01-04,20
47290,진량읍 봉회리,경산1차삼주봉황타운,59.26,"7,200",1996,2023-01-02,20
47290,진량읍 북리,경산4차삼주봉황타운,34.2,"3,900",1998,2023-01-02,2
47290,삼북동,삼북주공,59.96,"12,250",1997,2023-02-22,14
47290,하양읍 도리리,하양동신,75.76,"13,200",1997,2023-02-28,11
47290,계양동,경산임당호반베르디움,59.9175,"34,000",2019,2023-02-27,5
47290,계양동,경산임당호반베르디움,84.879,"38,500",2019,2023-02-23,1
47290,옥곡동,부영조은마을(1단지),59.987,"14,000",2004,2023-02-22,11
47290,압량읍 신대리,경산코아루아파트,84.9886,"24,500",2015,2023-02-19,9
47290,중산동,펜타힐즈서한이다음,59.8794,"29,500",2014,2023-02-10,30
47290,압량읍 신대리,경산푸르지오,84.948,"32,200",2015,2023-02-24,6
47290,옥산동,창신성암타운,56.01,"10,300",1993,2023-02-27,5
47290,진량읍 부기리,창신무학타운,59.91,"8,500",1996,2023-02-21,2
47290,압량읍 신대리,신대팰리스,59.9605,"16,900",2011,2023-02-25,11
47290,옥산동,우방타운,74.75,"16,800",1993,2023-02-28,4
47290,중산동,중산하늘채더퍼스트,84.6477,"49,000",2021,2023-02-23,24
47290,정평동,현대,84.39,"20,250",1992,2023-02-24,14
47290,하양읍 서사리,경산하양호반써밋더퍼스트,84.8778,"35,000",2021,2023-02-19,20
47290,하양읍 동서리,하나맨션(2차),79.495,"10,900",1992,2023-02-27,5
47290,옥곡동,부영조은마을(1단지),84.9751,"17,400",2004,2023-02-28,9
47290,압량읍 신대리,경산푸르지오,62.968,"24,600",2015,2023-02-22,2
47290,중산동,펜타힐즈서한이다음,59.8794,"29,500",2014,2023-02-10,30
47290,옥곡동,부영조은마을(1단지),59.987,"13,500",2004,2023-02-14,1
47290,진량읍 양기리,초원장미타운,59.88,"6,900",1996,2023-02-17,2
47290,삼북동,초원,60.12,"7,300",1989,2023-02-28,3
47290,대평동,협성휴포레경산대평,84.941,"34,500",2018,2023-02-18,20
47290,대평동,협성휴포레경산대평,84.941,"33,500",2018,2023-02-18,16
47290,하양읍 서사리,경산하양호반써밋더퍼스트,84.8778,"33,500",2021,2023-02-28,25
47290,중산동,펜타힐즈푸르지오,84.2875,"44,800",2019,2023-02-17,18
47290,중산동,힐스테이트펜타힐즈,72.34,"38,700",2021,2023-02-28,17
47290,중산동,펜타힐즈푸르지오,106.3379,"54,700",2019,2023-02-24,10
47290,옥곡동,성암산신동아파밀리에,106.414,"32,000",2009,2023-02-21,5
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"6,000",1998,2023-02-21,12
47290,사동,부영(5차)그린마을,84.9751,"17,100",2003,2023-02-24,12
47290,중산동,펜타힐즈더샵1차,84.9772,"41,500",2017,2023-02-28,30
47290,사정동,옥산삼산타운,59.96,"11,500",1995,2023-02-20,4
47290,중산동,펜타힐즈서한이다음,84.8083,"34,700",2014,2023-02-21,2
47290,옥산동,창신성암타운,56.01,"10,500",1993,2023-02-27,13
47290,중산동,펜타힐즈푸르지오,84.8699,"41,500",2019,2023-02-14,16
47290,중산동,경남신성,59.94,"17,200",1996,2023-02-24,5
47290,백천동,경산백천신나리,59.933,"15,000",2005,2023-02-26,10
47290,사동,팰리스부영2단지,84.9898,"27,200",2020,2023-02-18,8
47290,중산동,펜타힐즈푸르지오,84.8699,"41,500",2019,2023-02-14,16
47290,진량읍 신상리,보국웰리치,59.84,"13,700",2005,2023-02-19,14
47290,백천동,경산백천월드메르디앙,121.3436,"30,000",2005,2023-02-27,15
47290,옥곡동,부영조은마을(1단지),59.987,"13,500",2004,2023-02-28,4
47290,정평동,현대타운,59.82,"18,000",1996,2023-02-25,14
47290,옥곡동,동화프라임빌,84.7754,"20,500",2004,2023-02-23,3
47290,옥산동,협화타운,65.87,"11,600",1994,2023-02-13,8
47290,진량읍 선화리,경산진량호반써밋더포레스트,84.9777,"33,500",2020,2023-02-28,4
47290,옥곡동,옥곡투윈뷰101동,44.19,"12,000",2014,2023-02-18,7
47290,옥산동,옥산해오름,59.955,"11,000",1994,2023-02-12,1
47290,상방동,태성맨션,59.95,"7,950",1995,2023-02-26,1
47290,상방동,태성맨션,59.95,"8,100",1995,2023-02-25,3
47290,와촌면 덕촌리,예다인,59.7325,"8,200",2009,2023-02-09,9
47290,백천동,경산 삼도뷰엔빌W,70.9683,"26,200",2018,2023-02-24,14
47290,계양동,초원맘모스,44.46,"4,900",1990,2023-02-24,3
47290,옥곡동,부영두리마을(3단지),59.987,"18,000",2006,2023-02-15,2
47290,하양읍 동서리,하양코아루3차,84.7392,"26,000",2017,2023-02-25,10
47290,중산동,펜타힐즈서한이다음,84.8083,"43,000",2014,2023-02-17,21
47290,사동,부영(5차)그린마을,84.9751,"16,500",2003,2023-02-22,7
47290,진량읍 황제리,창신황제타운,59.91,"6,900",1996,2023-02-28,16
47290,중산동,펜타힐즈푸르지오,72.6461,"40,000",2019,2023-02-23,20
47290,사정동,옥산삼산타운,84.98,"16,950",1995,2023-02-20,3
47290,중산동,펜타힐즈서한이다음,59.8794,"29,000",2014,2023-02-07,16
47290,정평동,정평역하늘채RIVERPARK,74.958,"35,800",2020,2023-02-27,8
47290,삼풍동,태왕드림하이츠,59.972,"16,150",2001,2023-02-25,8
47290,사동,팰리스부영1단지,84.9898,"26,200",2019,2023-02-24,13
47290,옥곡동,동화프라임빌,84.7754,"20,000",2004,2023-02-21,1
47290,옥곡동,옥곡태왕아너스고은아파트,84.8734,"23,500",2015,2023-02-13,3
47290,백천동,경산백천월드메르디앙,77.9979,"24,000",2005,2023-02-08,13
47290,백천동,경산백천월드메르디앙,84.9481,"23,600",2005,2023-02-27,3
47290,진량읍 선화리,경산선화청구타운,59.91,"9,800",1997,2023-02-21,18
47290,계양동,초원맘모스,44.46,"5,900",1990,2023-02-19,4
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"7,900",1998,2023-02-27,17
47290,진량읍 봉회리,경산1차삼주봉황타운,59.26,"7,500",1996,2023-02-16,13
47290,중산동,펜타힐즈푸르지오,72.3077,"35,000",2019,2023-02-08,7
47290,중산동,펜타힐즈더샵1차,63.4751,"31,000",2017,2023-02-25,16
47290,중산동,펜타힐즈푸르지오,72.3077,"35,500",2019,2023-02-27,28
47290,옥산동,옥산해오름,59.955,"12,000",1994,2023-02-10,1
47290,백천동,경산백천신나리,44.692,"9,150",2005,2023-02-04,1
47290,백천동,경산 삼도뷰엔빌W,70.9683,"26,500",2018,2023-02-26,13
47290,중산동,펜타힐즈서한이다음,59.8794,"29,500",2014,2023-02-21,30
47290,중산동,옥산태왕ㆍ한라타운,59.99,"14,200",1996,2023-02-14,3
47290,진량읍 북리,우림필유,84.9019,"22,400",2007,2023-02-24,12
47290,진량읍 봉회리,경산1차삼주봉황타운,59.26,"7,200",1996,2023-02-24,19
47290,백천동,경산 삼도뷰엔빌W,84.9688,"31,500",2018,2023-02-08,18
47290,중산동,펜타힐즈푸르지오,72.3077,"33,000",2019,2023-02-06,6
47290,중산동,힐스테이트펜타힐즈,84.15,"45,200",2021,2023-02-15,15
47290,중산동,펜타힐즈더샵1차,72.7097,"31,500",2017,2023-02-25,1
47290,중산동,펜타힐즈더샵1차,72.7097,"34,000",2017,2023-02-15,15
47290,옥산동,우방타운,74.75,"14,800",1993,2023-02-22,11
47290,대평동,대평그린빌,59.99,"19,500",2004,2023-02-19,15
47290,계양동,초원맘모스,44.46,"6,400",1990,2023-02-27,11
47290,백천동,경산 삼도뷰엔빌W,70.9683,"26,600",2018,2023-02-20,15
47290,중산동,펜타힐즈더샵1차,84.9772,"41,500",2017,2023-02-24,13
47290,중산동,힐스테이트펜타힐즈,72.6,"38,800",2021,2023-02-16,8
47290,사동,부영1차,59.889,"13,740",2001,2023-02-18,8
47290,중산동,펜타힐즈푸르지오,84.8699,"42,500",2019,2023-02-22,28
47290,진량읍 부기리,진량에덴타운,84.96,"6,000",1992,2023-02-03,2
47290,중산동,펜타힐즈더샵2차,77.968,"38,000",2018,2023-02-24,33
47290,중산동,펜타힐즈푸르지오,72.6461,"37,000",2019,2023-02-09,9
47290,진량읍 선화리,경산진량호반써밋더포레스트,84.9777,"37,450",2020,2023-02-01,13
47290,중산동,펜타힐즈서한이다음,84.8083,"40,250",2014,2023-02-23,18
47290,진량읍 신상리,보국웰리치,59.84,"11,000",2005,2023-02-23,5
47290,압량읍 신대리,경산푸르지오,74.967,"27,900",2015,2023-02-22,7
47290,사동,초원파크,59.95,"6,800",1991,2023-02-09,4
47290,백천동,경산백천신나리,44.692,"11,000",2005,2023-02-15,15
47290,중산동,펜타힐즈서한이다음,59.8794,"26,800",2014,2023-02-04,26
47290,중산동,펜타힐즈푸르지오,84.2673,"41,000",2019,2023-02-10,7
47290,백천동,윤성2차타운,59.85,"10,250",1995,2023-02-15,3
47290,옥산동,청구,71.94,"14,800",1993,2023-02-08,1
47290,사동,초원파크,53.28,"5,200",1991,2023-02-20,7
47290,백천동,경산백천신나리,59.933,"15,500",2005,2023-02-17,7
47290,진량읍 부기리,진량에덴타운,84.96,"6,800",1992,2023-02-22,1
47290,진량읍 봉회리,경산1차삼주봉황타운,33.54,"4,050",1996,2023-02-20,21
47290,중산동,펜타힐즈더샵2차,84.9492,"38,500",2018,2023-02-05,6
47290,압량읍 신대리,부영사랑으로2차,59.9605,"17,500",2011,2023-02-17,10
47290,계양동,계양주공,47.1,"11,000",1985,2023-02-03,1
47290,임당동,영남대역코아루더테라스,82.795,"19,750",2016,2023-02-20,2
47290,하양읍 서사리,경산하양호반써밋더퍼스트,84.8778,"34,000",2021,2023-02-18,11
47290,진량읍 황제리,창신황제타운,59.91,"7,650",1996,2023-02-18,14
47290,진량읍 선화리,경산진량호반써밋더포레스트,84.9777,"35,250",2020,2023-02-20,15
47290,중산동,펜타힐즈푸르지오,72.6461,"37,500",2019,2023-02-01,2
47290,사동,초원파크,59.95,"6,450",1991,2023-02-14,2
47290,하양읍 서사리,경산하양금호어울림,59.93,"21,567",2022,2023-02-18,28
47290,백천동,경산백천월드메르디앙,77.9979,"24,000",2005,2023-02-08,13
47290,중산동,펜타힐즈더샵1차,72.7097,"35,000",2017,2023-02-10,14
47290,진량읍 선화리,경산1차윤성,40.58,"4,300",1995,2023-02-20,10
47290,서상동,동남,59.086,"8,500",1990,2023-02-09,6
47290,계양동,계양주공,39.63,"9,500",1985,2023-02-17,3
47290,중산동,펜타힐즈더샵1차,84.9772,"42,000",2017,2023-02-13,29
47290,사동,부영1차,50.186,"10,000",2001,2023-02-14,15
47290,중산동,펜타힐즈더샵1차,72.7097,"34,000",2017,2023-02-16,34
47290,진량읍 북리,우림필유,84.9019,"22,800",2007,2023-02-17,7
47290,진량읍 북리,우림필유,84.9019,"21,500",2007,2023-02-16,6
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"8,700",1998,2023-02-12,16
47290,계양동,초원맘모스,44.46,"5,000",1990,2023-02-19,4
47290,옥산동,창신성암타운,53.82,"11,800",1993,2023-02-12,9
47290,중방동,광명,49.43,"8,000",1981,2023-02-11,1
47290,진량읍 선화리,이안경산진량아파트,84.891,"26,000",2017,2023-02-16,8
47290,옥곡동,부영우리마을(2단지),84.9751,"17,000",2005,2023-02-17,2
47290,진량읍 봉회리,경산1차삼주봉황타운,59.26,"8,300",1996,2023-02-10,14
47290,중산동,펜타힐즈더샵1차,84.7963,"40,900",2017,2023-02-06,15
47290,진량읍 신상리,보국웰리치,84.49,"20,900",2005,2023-02-10,6
47290,중산동,펜타힐즈더샵1차,84.9772,"42,500",2017,2023-02-14,30
47290,하양읍 금락리,하양평광아파트,59.96,"9,000",1998,2023-02-15,4
47290,백천동,경산 삼도뷰엔빌W,70.9683,"25,400",2018,2023-02-10,2
47290,중산동,펜타힐즈더샵1차,84.9772,"40,700",2017,2023-02-02,15
47290,중산동,펜타힐즈더샵2차,84.9515,"45,400",2018,2023-02-11,31
47290,하양읍 금락리,하양2차롯데낙천대,59.9675,"16,000",2006,2023-02-10,11
47290,중산동,펜타힐즈더샵1차,72.7097,"35,500",2017,2023-02-02,30
47290,진량읍 신상리,보국웰리치,59.84,"13,300",2005,2023-02-10,10
47290,중산동,펜타힐즈더샵1차,84.9772,"38,500",2017,2023-02-10,4
47290,중산동,펜타힐즈서한이다음,59.8949,"27,600",2014,2023-02-03,16
47290,하양읍 동서리,하양청구1차,59.97,"11,300",1994,2023-02-16,2
47290,옥산동,옥산신화평광,59.98,"15,000",1996,2023-02-09,9
47290,중산동,펜타힐즈더샵1차,84.9772,"37,500",2017,2023-02-07,1
47290,옥곡동,부영조은마을(1단지),59.987,"13,700",2004,2023-02-11,3
47290,중산동,중산하늘채더퍼스트,84.6477,"55,000",2021,2023-02-08,12
47290,하양읍 금락리,경산하양롯데,59.94,"14,100",1999,2023-02-01,6
47290,진량읍 부기리,창신무학타운,59.91,"8,400",1996,2023-02-12,3
47290,정평동,정평역하늘채RIVERPARK,74.958,"35,800",2020,2023-02-09,10
47290,진량읍 선화리,경산1차윤성,40.58,"4,400",1995,2023-02-14,20
47290,계양동,계양주공,47.1,"11,000",1985,2023-02-10,5
47290,삼북동,삼북주공,59.96,"11,000",1997,2023-02-13,9
47290,삼풍동,태왕드림하이츠,73.444,"18,500",2001,2023-02-13,11
47290,사정동,경산역풀리비에,72.4385,"21,700",2017,2023-02-10,3
47290,중산동,힐스테이트펜타힐즈,84.15,"46,000",2021,2023-02-10,12
47290,진량읍 선화리,경산진량호반써밋더포레스트,59.9909,"24,000",2020,2023-02-13,6
47290,중산동,펜타힐즈푸르지오,84.2875,"44,000",2019,2023-02-09,20
47290,중산동,펜타힐즈더샵1차,72.7097,"34,700",2017,2023-02-07,7
47290,진량읍 선화리,경산선화청구타운,59.91,"9,000",1997,2023-02-11,12
47290,옥산동,우방타운,102.7,"21,500",1993,2023-02-07,15
47290,중산동,펜타힐즈푸르지오,84.8699,"41,500",2019,2023-02-04,12
