지역코드,법정동,단지명,전용면적,거래금액(만원),건축년도,계약일,층
11680,논현동,펜트힐캐스케이드,43.01,"92,000",2023,2023-09-25,8
11680,대치동,"쌍용대치아파트1동,2동,3동,5동,6동",148.8,"369,000",1983,2023-09-26,6
11680,수서동,까치마을,39.6,"91,000",1993,2023-09-25,3
11680,도곡동,삼익,104.01,"185,400",1983,2023-09-20,5
11680,도곡동,타워팰리스2,144.63,"394,000",2003,2023-09-22,18
11680,도곡동,타워팰리스2,114.65,"328,500",2003,2023-09-23,5
11680,수서동,까치마을,39.6,"95,000",1993,2023-09-23,11
11680,도곡동,타워팰리스1,84.15,"247,000",2002,2023-09-25,29
11680,자곡동,강남한양수자인(4단지),59.97,"120,000",2014,2023-09-26,2
11680,수서동,까치마을,39.6,"94,500",1993,2023-09-24,10
11680,역삼동,현대까르띠에710,171.944,"370,000",2001,2023-09-27,8
11680,개포동,개포더샵트리에,105.8064,"225,000",2021,2023-09-26,2
11680,청담동,청담건영,84.595,"230,000",1994,2023-09-24,2
11680,개포동,현대아파트3,84.87,"235,000",1986,2023-09-18,9
11680,도곡동,삼익,153.71,"217,000",1983,2023-09-22,6
11680,수서동,까치마을,39.6,"95,000",1993,2023-09-23,11
11680,도곡동,경남,59.76,"152,500",2005,2023-09-27,2
11680,삼성동,삼성동중앙하이츠빌리지,152.98,"387,000",2004,2023-09-22,14
11680,도곡동,타워팰리스2,115.63,"325,000",2003,2023-09-26,24
11680,도곡동,도곡렉슬,114.9931,"350,000",2006,2023-09-22,22
11680,도곡동,경남,59.76,"152,500",2005,2023-09-22,16
11680,수서동,까치마을,49.5,"114,000",1993,2023-09-20,3
11680,도곡동,한신(개포),52.72,"214,000",1985,2023-09-27,5
11680,수서동,까치마을,39.6,"87,500",1993,2023-09-21,1
11680,개포동,성원대치2단지아파트,33.18,"104,000",1992,2023-09-24,12
11680,삼성동,삼성동힐스테이트 1단지,31.402,"105,000",2008,2023-09-28,15
11680,대치동,대치삼성,108.52,"280,000",2000,2023-09-27,2
11680,역삼동,개나리푸르지오,59.9885,"210,000",2006,2023-09-23,3
11680,압구정동,한양3,116.94,"417,000",1978,2023-09-19,9
11680,일원동,수서,39.98,"88,000",1992,2023-09-23,6
11680,개포동,현대2,131.83,"297,500",1986,2023-09-17,5
11680,신사동,신사동닛시빌라트,133.5,"163,500",2002,2023-09-26,2
11680,역삼동,테헤란아이파크,118.0315,"280,000",2014,2023-09-20,1
11680,개포동,개포래미안포레스트,49.92,"170,000",2020,2023-09-21,12
11680,삼성동,한양립스,38.2471,"71,700",2022,2023-09-18,4
11680,청담동,삼성청담공원아파트,59.93,"153,800",1999,2023-09-19,10
11680,수서동,삼성,84.97,"186,000",1997,2023-09-23,13
11680,대치동,선경1차(1동-7동),136.68,"385,000",1983,2023-09-20,14
11680,청담동,청담자이,82.952,"305,000",2011,2023-09-19,30
11680,개포동,개포2차현대아파트(220),77.75,"182,000",1988,2023-09-13,6
11680,개포동,개포래미안포레스트,59.92,"191,500",2020,2023-09-27,16
11680,청담동,삼환(101동),84.98,"166,500",1999,2023-09-16,7
11680,도곡동,도곡렉슬,84.9984,"277,000",2006,2023-09-15,14
11680,대치동,대치삼성,108.52,"320,000",2000,2023-09-25,14
11680,삼성동,진흥아파트,104.31,"250,000",1984,2023-09-22,11
11680,수서동,까치마을,39.6,"95,000",1993,2023-09-14,13
11680,개포동,개포래미안포레스트,74.66,"218,000",2020,2023-09-21,14
11680,수서동,까치마을,49.5,"119,000",1993,2023-09-26,11
11680,역삼동,현대휴먼터치빌,35.88,"30,000",1999,2023-09-18,11
11680,역삼동,역삼푸르지오,59.8848,"200,000",2006,2023-09-23,9
11680,수서동,까치마을,34.44,"89,000",1993,2023-09-18,12
11680,세곡동,세곡푸르지오,84.83,"141,000",2012,2023-09-16,14
11680,도곡동,도곡렉슬,134.9023,"400,000",2006,2023-09-12,3
11680,개포동,개포자이프레지던스,59.98,"219,300",2023,2023-09-20,16
11680,자곡동,강남한양수자인(4단지),84.99,"150,000",2014,2023-09-16,3
11680,도곡동,도곡쌍용예가,66,"165,000",1978,2023-09-13,1
11680,도곡동,타워팰리스2,92.8,"210,000",2003,2023-09-15,4
11680,대치동,롯데캐슬리베,121.0894,"295,000",2008,2023-09-19,11
11680,삼성동,삼성동중앙하이츠빌리지,84.55,"233,000",2004,2023-09-14,11
11680,논현동,한진로즈힐,84.94,"149,000",2004,2023-09-13,7
11680,일원동,래미안 개포 루체하임,84.99,"268,000",2018,2023-09-18,15
11680,수서동,까치마을,39.6,"90,000",1993,2023-09-20,2
11680,세곡동,세곡푸르지오,84.83,"131,000",2012,2023-09-25,1
11680,압구정동,신현대12차,110.82,"440,000",1982,2023-09-27,6
11680,도곡동,한신엠비씨,58.46,"153,000",1988,2023-09-09,8
11680,세곡동,세곡푸르지오,74.74,"140,000",2012,2023-09-25,3
11680,압구정동,현대8차(성수현대:91~95동),163.67,"537,000",1980,2023-09-27,1
11680,개포동,디에이치아너힐즈,49.4013,"165,000",2019,2023-09-12,5
11680,수서동,까치마을,34.44,"90,000",1993,2023-09-14,11
11680,역삼동,강남역우정에쉐르,17.23,"21,500",2004,2023-09-27,10
11680,개포동,현대1차101동~106동,95.4,"219,000",1984,2023-09-17,6
11680,삼성동,삼부아파트102동,92.09,"160,000",1998,2023-09-19,8
11680,논현동,신동아(22),84.52,"139,000",1997,2023-09-12,8
11680,개포동,개포래미안포레스트,84.83,"260,000",2020,2023-09-12,21
11680,수서동,신동아,49.96,"115,000",1992,2023-09-15,2
11680,도곡동,한신엠비씨,58.46,"155,000",1988,2023-09-16,6
11680,대치동,한보미도맨션1,161.36,"427,000",1983,2023-09-15,11
11680,대치동,래미안대치팰리스,84.97,"325,000",2015,2023-09-09,27
11680,대치동,래미안대치팰리스,151.31,"500,000",2015,2023-09-25,18
11680,자곡동,강남브리즈힐(토지임대부아파트),74.04,"96,000",2014,2023-09-13,14
11680,대치동,대치현대,59.82,"166,000",1999,2023-09-12,22
11680,도곡동,타워팰리스2,162.6,"375,000",2003,2023-09-08,19
11680,논현동,동현아파트1~6,84.92,"209,000",1985,2023-09-11,1
11680,압구정동,한양3,116.94,"400,000",1978,2023-09-27,4
11680,일원동,우성7,84.06,"214,500",1987,2023-09-09,2
11680,개포동,성원대치2단지아파트,33.18,"101,000",1992,2023-09-20,4
11680,일원동,래미안 개포 루체하임,71.68,"227,000",2018,2023-09-11,18
11680,일원동,수서,39.98,"86,500",1992,2023-09-11,12
11680,대치동,은마,76.79,"244,000",1979,2023-09-26,7
11680,수서동,까치마을,39.6,"91,000",1993,2023-09-06,4
11680,일원동,푸른마을아파트101동~111동,59.76,"143,800",1994,2023-09-05,11
11680,역삼동,역삼푸르지오,84.9097,"232,000",2006,2023-09-09,11
11680,삼성동,래미안라클래시,84.98,"331,000",2021,2023-09-23,18
11680,삼성동,현대아파트101동,84.87,"195,000",1999,2023-09-21,12
11680,도곡동,대림아크로빌,146.754,"252,000",1999,2023-09-04,38
11680,도곡동,현대비젼21,34.995,"45,000",1999,2023-09-09,27
11680,개포동,개포래미안포레스트,84.86,"245,400",2020,2023-09-08,6
11680,도곡동,타워팰리스1,164.95,"400,000",2002,2023-09-25,18
11680,개포동,디에이치아너힐즈,84.357,"287,300",2019,2023-09-02,3
11680,삼성동,래미안라클래시,59.99,"247,000",2021,2023-09-18,3
11680,역삼동,역삼푸르지오,84.9097,"239,500",2006,2023-09-19,14
11680,수서동,삼익,49.2,"117,800",1992,2023-09-02,7
11680,청담동,청담그랑빌,95.41,"118,000",2004,2023-09-20,6
11680,도곡동,럭키(963),124.1,"238,500",1995,2023-09-06,8
11680,일원동,한솔마을,63.76,"161,750",1994,2023-09-06,4
11680,역삼동,역삼자이,114.019,"308,000",2016,2023-09-13,12
11680,압구정동,미성2차,74.4,"300,000",1987,2023-09-08,17
11680,일원동,상록수,74.54,"187,500",1993,2023-09-08,2
11680,역삼동,e-편한세상,59.606,"195,000",2005,2023-09-11,16
11680,도곡동,타워팰리스1,120.78,"290,000",2002,2023-09-21,25
11680,개포동,성원대치2단지아파트,39.53,"122,500",1992,2023-09-23,15
11680,청담동,삼성청담공원아파트,107.22,"200,000",1999,2023-09-13,7
11680,일원동,푸른마을아파트101동~111동,84.93,"176,000",1994,2023-09-26,5
11680,개포동,개포우성3차,133.46,"299,000",1984,2023-09-13,4
11680,개포동,삼익대청아파트,39.53,"120,000",1992,2023-09-16,5
11680,개포동,래미안블레스티지,99.919,"340,000",2019,2023-09-08,17
11680,대치동,개포우성1,127.61,"370,000",1983,2023-09-07,4
11680,자곡동,강남자곡아이파크,59.96,"122,000",2014,2023-09-02,6
11680,대치동,테헤란로대우아이빌(891-6),59.83,"84,500",2004,2023-09-09,9
11680,자곡동,강남한양수자인(4단지),84.99,"125,500",2014,2023-09-08,6
11680,역삼동,역삼래미안,59.4,"195,000",2005,2023-09-14,7
11680,압구정동,신현대9차,111.38,"435,000",1982,2023-09-13,9
11680,대치동,대치현대,85,"227,000",1999,2023-09-16,17
11680,개포동,래미안블레스티지,49.909,"165,000",2019,2023-09-22,15
11680,도곡동,현대그린1,84.93,"165,000",2006,2023-09-06,18
11680,도곡동,삼성래미안,59.96,"175,500",2001,2023-09-04,1
11680,삼성동,래미안삼성2차,134.81,"345,000",2007,2023-09-15,6
11680,논현동,동양파라곤,157.41,"380,000",2004,2023-09-04,2
11680,도곡동,도곡렉슬,84.9231,"268,000",2006,2023-09-05,2
11680,개포동,디에이치아너힐즈,59.7479,"218,000",2019,2023-09-09,17
11680,삼성동,서광아파트,59.67,"165,000",1998,2023-09-14,19
11680,수서동,강남 더샵 포레스트,124.5802,"238,000",2016,2023-09-22,1
11680,역삼동,역삼래미안,80.87,"238,000",2005,2023-09-16,6
11680,개포동,디에이치아너힐즈,76.1709,"268,000",2019,2023-09-06,24
11680,대치동,래미안대치팰리스,94.49,"356,000",2015,2023-09-05,5
11680,개포동,성원대치2단지아파트,39.53,"121,000",1992,2023-09-16,15
11680,압구정동,신현대12차,110.82,"415,000",1982,2023-09-08,10
11680,압구정동,한양6,110.74,"371,000",1980,2023-09-12,1
11680,수서동,삼성,84.97,"184,500",1997,2023-09-02,12
11680,개포동,삼익대청아파트,39.53,"109,750",1992,2023-09-21,1
11680,삼성동,대우멤버스카운티501,119.41,"168,000",2005,2023-09-04,2
11680,자곡동,래미안강남힐즈,101.94,"178,000",2014,2023-09-02,5
11680,도곡동,도곡렉슬,59.9818,"211,000",2006,2023-09-13,22
11680,도곡동,현대아파트1동~3동,84.96,"163,000",1994,2023-09-01,4
11680,청담동,현대아파트,84.78,"180,000",1988,2023-09-11,10
11680,도곡동,삼익,153.71,"228,000",1983,2023-09-14,8
11680,논현동,마일스디오빌,36.29,"39,500",2004,2023-09-02,4
11680,압구정동,미성1차,153.32,"530,000",1982,2023-09-09,11
11680,개포동,개포래미안포레스트,59.92,"200,000",2020,2023-09-08,13
11680,역삼동,강남서해그랑블,71.26,"88,000",2012,2023-09-05,5
11680,자곡동,강남자곡아이파크,84.96,"151,000",2014,2023-09-08,4
11680,도곡동,SK허브프리모,33.8,"40,500",2006,2023-09-02,19
11680,논현동,신동아(22),35.73,"90,500",1997,2023-09-12,5
11680,삼성동,삼성동중앙하이츠빌리지,84.55,"218,000",2004,2023-09-08,12
11680,대치동,대치현대,114.59,"267,500",1999,2023-09-03,7
11680,도곡동,삼익,153.71,"220,000",1983,2023-09-15,3
11680,역삼동,한스빌(836),39.89,"39,000",1996,2023-09-06,4
11680,자곡동,강남자곡 힐스테이트,84.39,"127,000",2015,2023-09-02,15
11680,개포동,개포래미안포레스트,96.93,"298,000",2020,2023-09-15,23
11680,역삼동,금호어울림,84.95,"162,000",2003,2023-09-01,3
11680,역삼동,공간쉐르빌,43.27,"63,000",2003,2023-09-09,4
11680,압구정동,미성2차,140.9,"418,000",1987,2023-09-07,11
11680,수서동,삼익,49.2,"115,000",1992,2023-09-09,5
11680,대치동,은마,76.79,"237,000",1979,2023-09-08,7
11680,논현동,신동아(22),35.73,"87,000",1997,2023-09-01,13
11680,역삼동,공간쉐르빌,43.27,"60,000",2003,2023-09-05,3
11680,도곡동,현대비젼21,34.995,"44,500",1999,2023-09-11,26
11680,역삼동,현대휴먼터치빌,25.92,"25,500",1999,2023-09-09,12
11680,도곡동,대림아크로빌,138.657,"271,000",1999,2023-09-06,43
11680,대치동,은마,76.79,"235,000",1979,2023-09-11,2
11680,삼성동,한양립스,38.2471,"71,700",2022,2023-09-05,6
11680,대치동,래미안대치팰리스,151.31,"477,000",2015,2023-09-02,27
11680,수서동,까치마을,49.5,"121,000",1993,2023-09-04,15
11680,압구정동,한양1차(영동한양),78.05,"350,000",1977,2023-09-05,3
11680,삼성동,삼성동중앙하이츠빌리지,152.98,"379,000",2004,2023-09-06,14
11680,도곡동,래미안도곡카운티,59.98,"215,000",2016,2023-09-01,15
11680,대치동,은마,76.79,"233,500",1979,2023-09-05,11
11680,도곡동,삼성래미안,122.81,"321,500",2001,2023-09-01,13
11680,수서동,까치마을,39.6,"72,100",1993,2023-09-07,1
11680,삼성동,삼성동힐스테이트 1단지,84.236,"278,000",2008,2023-09-06,18
11680,청담동,청담디에브스아파트,72.53,"90,500",2017,2023-09-04,4
11680,자곡동,래미안강남힐즈,101.94,"193,000",2014,2023-09-01,13
11680,역삼동,강남역우정에쉐르,17.23,"22,500",2004,2023-09-01,11
11680,대치동,은마,76.79,"220,000",1979,2023-09-01,13
11680,일원동,디에이치자이개포,103.86,"335,000",2021,2023-10-19,8
11680,대치동,은마,84.43,"280,000",1979,2023-10-12,9
11680,압구정동,현대4차저층(51~56동),117.91,"538,000",1977,2023-10-04,3
11680,대치동,개포우성1,84.81,"310,000",1983,2023-10-20,15
11680,대치동,동부센트레빌,145.83,"479,000",2005,2023-10-16,13
11680,일원동,가람,84.95,"228,200",1993,2023-10-23,3
11680,도곡동,SK허브프리모,67.5,"89,500",2006,2023-10-22,17
11680,수서동,까치마을,39.6,"94,500",1993,2023-10-19,7
11680,역삼동,강남센트럴아이파크,125.462,"437,000",2022,2023-10-24,20
11680,대치동,대치아이파크,84.93,"290,000",2008,2023-10-30,14
11680,삼성동,삼성동중앙하이츠빌리지,84.87,"238,000",2004,2023-10-23,6
11680,수서동,수서한아름,163.68,"205,000",1993,2023-10-08,1
11680,논현동,신동아(22),114.34,"199,000",1997,2023-10-31,7
11680,삼성동,래미안삼성2차,84.92,"246,500",2007,2023-10-24,17
11680,개포동,개포래미안포레스트,84.83,"265,000",2020,2023-10-21,13
11680,수서동,삼익,60,"148,500",1992,2023-10-23,11
11680,자곡동,강남한양수자인(4단지),59.99,"126,500",2014,2023-10-21,2
11680,일원동,상록수,74.54,"190,000",1993,2023-10-25,3
11680,개포동,개포래미안포레스트,84.83,"265,000",2020,2023-10-21,13
11680,도곡동,타워팰리스1,164.97,"433,000",2002,2023-10-21,18
11680,일원동,디에이치자이개포,63.76,"224,500",2021,2023-10-25,10
11680,일원동,디에이치자이개포,103.86,"335,000",2021,2023-10-19,8
11680,역삼동,대우디오빌,59.15,"74,500",2002,2023-10-19,23
11680,압구정동,미성2차,140.9,"445,000",1987,2023-10-19,17
11680,개포동,성원대치2단지아파트,49.86,"142,000",1992,2023-10-21,14
11680,대치동,개포우성2,159.6,"450,000",1984,2023-10-19,14
11680,도곡동,아카데미스위트1,83,"157,000",2004,2023-10-29,28
11680,대치동,개포우성1,84.81,"310,000",1983,2023-10-20,15
11680,도곡동,럭키(963),84.97,"198,000",1995,2023-10-26,10
11680,대치동,은마,76.79,"243,000",1979,2023-10-20,10
11680,삼성동,롯데캐슬프레미어,121.931,"305,000",2007,2023-10-19,7
11680,삼성동,롯데캐슬프레미어,121.931,"330,000",2007,2023-10-24,11
11680,대치동,동부센트레빌,161.47,"535,000",2005,2023-10-28,17
11680,일원동,목련타운,99.79,"227,500",1993,2023-10-24,9
11680,역삼동,역삼자이,114.019,"303,800",2016,2023-10-17,7
11680,개포동,개포래미안포레스트,59.96,"203,000",2020,2023-10-16,20
11680,대치동,개포우성1,189.98,"515,000",1983,2023-10-17,10
11680,대치동,선경1차(1동-7동),117.7,"367,500",1983,2023-10-23,6
11680,일원동,디에이치자이개포,84.73,"288,000",2021,2023-10-12,22
11680,삼성동,삼성동롯데아파트,91.77,"230,000",2000,2023-10-16,12
11680,개포동,개포우성3차,133.46,"314,000",1984,2023-10-17,13
11680,개포동,디에이치아너힐즈,59.7479,"208,000",2019,2023-10-12,13
11680,대치동,한보미도맨션2,159.15,"430,000",1985,2023-10-20,2
11680,역삼동,대우디오빌플러스,43.99,"45,500",2004,2023-10-30,11
11680,개포동,개포래미안포레스트,59.92,"189,800",2020,2023-10-25,11
11680,일원동,샘터마을,134.438,"230,000",1994,2023-10-21,2
11680,대치동,한보미도맨션1,84.48,"290,000",1983,2023-10-12,10
11680,대치동,동부센트레빌,121.74,"430,000",2005,2023-10-22,14
11680,신사동,압구정하이츠파크,213.05,"605,000",2004,2023-10-17,12
11680,역삼동,역삼래미안,59.53,"195,800",2005,2023-10-21,14
11680,압구정동,현대4차저층(51~56동),117.91,"538,000",1977,2023-10-04,3
11680,삼성동,진흥아파트,207.82,"410,000",1984,2023-10-16,2
11680,대치동,대치더클래스,79.52,"170,000",2022,2023-10-30,3
11680,대치동,은마,84.43,"280,000",1979,2023-10-12,9
11680,도곡동,도곡렉슬,114.9931,"355,000",2006,2023-10-17,12
11680,대치동,동부센트레빌,145.83,"477,000",2005,2023-10-20,6
11680,개포동,우찬현대(1260-4),137.82,"149,000",2006,2023-10-17,3
11680,도곡동,삼성,73.41,"178,000",1994,2023-10-10,1
11680,자곡동,강남자곡 힐스테이트,84.39,"129,000",2015,2023-10-21,15
11680,수서동,까치마을,39.6,"95,000",1993,2023-10-14,10
11680,도곡동,럭키(963),84.97,"184,000",1995,2023-10-26,1
11680,도곡동,도곡렉슬,59.9772,"182,000",2006,2023-10-13,10
11680,삼성동,미켈란107,83,"151,300",2003,2023-10-20,14
11680,역삼동,강남센트럴아이파크,84.99,"291,000",2022,2023-10-21,11
11680,삼성동,삼성동힐스테이트 1단지,31.402,"104,000",2008,2023-10-17,9
11680,개포동,개포래미안포레스트,96.93,"330,000",2020,2023-10-13,13
11680,수서동,수서한아름,129.45,"196,000",1993,2023-10-14,7
11680,자곡동,강남자곡 힐스테이트,59.93,"97,500",2015,2023-10-25,11
11680,대치동,은마,76.79,"243,000",1979,2023-10-23,14
11680,개포동,개포래미안포레스트,59.92,"197,000",2020,2023-10-14,11
11680,대치동,대치현대,85,"230,000",1999,2023-10-16,4
11680,삼성동,서광아파트,59.67,"170,000",1998,2023-10-28,16
11680,도곡동,타워팰리스1,137.24,"370,000",2002,2023-10-02,18
11680,수서동,까치마을,39.6,"93,000",1993,2023-10-21,11
11680,도곡동,삼익,153.71,"220,000",1983,2023-10-20,3
11680,삼성동,아이파크,156.857,"628,000",2004,2023-10-18,36
11680,일원동,수서,59.96,"127,000",1992,2023-10-04,12
11680,신사동,대성아파트,78.51,"98,000",2002,2023-10-13,2
11680,삼성동,진흥아파트,104.31,"240,000",1984,2023-10-07,5
11680,논현동,동현아파트1~6,84.92,"210,000",1985,2023-10-13,3
11680,삼성동,삼성동힐스테이트 1단지,31.402,"104,000",2008,2023-10-17,9
11680,삼성동,삼성동힐스테이트 1단지,31.402,"104,000",2008,2023-10-06,17
11680,개포동,개포6차우성아파트1동~8동,79.97,"219,000",1987,2023-10-04,3
11680,역삼동,역삼자이,114.5958,"310,000",2016,2023-10-13,21
11680,삼성동,삼성동한솔아파트,109.51,"175,000",1998,2023-10-26,10
11680,대치동,대치르엘,59.9972,"220,000",2021,2023-10-04,6
11680,역삼동,대우디오빌플러스,43.99,"44,500",2004,2023-10-12,8
11680,수서동,삼익,60,"137,000",1992,2023-10-19,6
11680,도곡동,대우디오빌,25.89,"26,000",2004,2023-10-28,10
11680,대치동,테헤란로대우아이빌(891-6),29.63,"32,800",2004,2023-10-19,8
11680,대치동,래미안대치팰리스,84.97,"330,000",2015,2023-10-21,21
11680,일원동,푸른마을아파트101동~111동,84.93,"171,500",1994,2023-10-17,3
11680,일원동,한솔마을,84.73,"199,000",1994,2023-10-10,1
11680,청담동,청담동삼성1차(101동),59.4,"149,000",1997,2023-10-17,9
11680,청담동,현대한강빌라,134.76,"370,000",1992,2023-10-05,9
11680,도곡동,도곡렉슬,59.9818,"215,000",2006,2023-10-04,13
11680,논현동,한양수자인어반게이트,16.2,"21,000",2013,2023-10-12,2
11680,자곡동,강남자곡 힐스테이트,84.39,"119,500",2015,2023-10-13,9
11680,자곡동,강남자곡아이파크,59.96,"124,000",2014,2023-10-06,9
11680,청담동,청담대림이-편한세상,81.84,"200,000",2002,2023-10-20,14
11680,삼성동,롯데캐슬프레미어,121.931,"300,000",2007,2023-10-16,1
11680,일원동,디에이치자이개포,118.68,"385,000",2021,2023-10-17,16
11680,압구정동,한양3,117.26,"415,000",1978,2023-10-14,5
11680,개포동,디에이치아너힐즈,59.8732,"220,000",2019,2023-10-07,17
11680,신사동,신성아파트101동,84.9,"160,000",1996,2023-10-02,1
11680,대치동,은마,76.79,"239,500",1979,2023-10-21,13
11680,수서동,까치마을,34.44,"88,400",1993,2023-10-07,10
11680,개포동,디에이치아너힐즈,84.3558,"309,000",2019,2023-10-04,24
11680,도곡동,타워팰리스2,161.8,"475,000",2003,2023-10-04,38
11680,대치동,대치현대,85,"223,000",1999,2023-10-20,4
11680,역삼동,대우디오빌,30.03,"32,800",2002,2023-10-12,17
11680,도곡동,삼성래미안,122.81,"280,000",2001,2023-10-14,7
11680,대치동,대치푸르지오써밋,59.9845,"225,000",2023,2023-10-04,8
11680,대치동,선경2차(8동-12동),127.75,"352,000",1985,2023-10-16,13
11680,일원동,디에이치자이개포,84.94,"298,000",2021,2023-10-07,10
11680,논현동,신동아(22),35.73,"86,500",1997,2023-10-14,2
11680,역삼동,역삼래미안,59.4,"196,000",2005,2023-10-11,14
11680,청담동,청담디에브스아파트,63.82,"78,005",2017,2023-10-12,4
11680,압구정동,현대빌라트,181.81,"660,000",1996,2023-10-05,3
11680,대치동,한보미도맨션1,84.48,"287,000",1983,2023-10-16,8
11680,일원동,디에이치자이개포,63.76,"220,000",2021,2023-10-04,18
11680,대치동,한보미도맨션1,84.48,"250,000",1983,2023-10-12,13
11680,압구정동,"현대1차(12,13,21,22,31,32,33동)",196.21,"670,000",1976,2023-10-04,3
11680,도곡동,타워팰리스1,164.97,"497,000",2002,2023-10-09,58
11680,자곡동,강남자곡 힐스테이트,84.39,"125,000",2015,2023-10-02,7
11680,일원동,디에이치자이개포,63.76,"220,000",2021,2023-10-04,8
11680,자곡동,강남자곡 힐스테이트,51.99,"89,800",2015,2023-10-17,4
11680,수서동,까치마을,49.5,"122,000",1993,2023-10-14,15
11680,압구정동,"현대7차(73~77,82,85동)",196.7,"685,000",1979,2023-10-17,4
11680,대치동,동부센트레빌,145.83,"475,000",2005,2023-10-17,15
11680,자곡동,강남자곡아이파크,74.97,"153,500",2014,2023-10-06,8
11680,삼성동,삼성동센트럴아이파크,49.94,"169,000",2018,2023-10-10,21
11680,개포동,개포자이,134.3,"247,500",2004,2023-10-02,6
11680,역삼동,이스턴오피스텔,14.92,"18,300",2014,2023-10-13,10
11680,압구정동,현대3차(61~64동),82.5,"350,000",1976,2023-10-06,1
11680,대치동,대치아이파크,59.96,"220,000",2008,2023-10-12,6
11680,도곡동,경남,59.76,"153,300",2005,2023-10-07,5
11680,수서동,강남 더샵 포레스트,124.5792,"270,000",2016,2023-10-10,6
11680,대치동,한보미도맨션1,84.48,"290,000",1983,2023-10-07,3
11680,삼성동,서광아파트,84.93,"199,000",1998,2023-10-03,7
11680,역삼동,역삼래미안,59.4,"192,000",2005,2023-10-04,6
11680,압구정동,신현대11차,183.41,"695,000",1983,2023-10-05,12
11680,일원동,디에이치자이개포,63.76,"215,000",2021,2023-10-07,2
11680,대치동,대치아이파크,59.96,"220,000",2008,2023-10-09,4
11680,역삼동,대우디오빌,84.986,"108,000",2002,2023-10-05,21
11680,대치동,대치현대,85,"227,000",1999,2023-10-06,17
11680,삼성동,현대힐스테이트2단지,40.763,"155,000",2008,2023-10-05,21
11680,도곡동,타워팰리스2,115.63,"315,000",2003,2023-11-24,25
11680,도곡동,타워팰리스2,115.63,"315,000",2003,2023-11-24,25
11680,도곡동,타워팰리스1,164.97,"495,000",2002,2023-11-13,31
11680,율현동,강남한신휴플러스6단지,59.98,"108,000",2015,2023-11-17,9
11680,청담동,삼성청담공원아파트,84.96,"178,000",1999,2023-11-23,9
11680,논현동,펜트힐루논현,43.392,"115,000",2021,2023-11-27,8
11680,압구정동,한양1차(영동한양),63.87,"318,000",1977,2023-11-30,3
11680,수서동,까치마을,39.6,"90,000",1993,2023-11-13,7
11680,청담동,삼성청담공원아파트,84.96,"178,000",1999,2023-11-23,9
11680,일원동,상록수,74.54,"189,000",1993,2023-11-29,3
11680,수서동,수서한아름,129.45,"186,000",1993,2023-11-30,4
11680,세곡동,세곡리엔파크(3단지),84.96,"103,000",2011,2023-11-01,1
11680,삼성동,현대아파트101동,59.83,"145,000",1999,2023-11-29,6
11680,개포동,개포더샵트리에,108.0923,"220,000",2021,2023-11-22,7
11680,삼성동,한양립스,38.2471,"74,300",2022,2023-11-25,8
11680,논현동,동현아파트1~6,150.04,"305,000",1985,2023-11-28,11
11680,논현동,두산위브1단지,110.778,"176,000",2004,2023-11-30,1
11680,역삼동,진넥스빌2,29.44,"26,000",2003,2023-11-21,9
11680,역삼동,한화진넥스빌,41.68,"37,000",2001,2023-11-17,18
11680,대치동,개포우성1,127.61,"375,000",1983,2023-11-25,6
11680,도곡동,타워팰리스2,115.63,"315,000",2003,2023-11-24,25
11680,압구정동,현대3차(61~64동),82.5,"390,000",1976,2023-11-23,7
11680,대치동,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,"320,000",1983,2023-11-16,4
11680,청담동,청담현대3차아파트,85,"231,000",1999,2023-11-27,9
11680,삼성동,삼성동힐스테이트 1단지,31.402,"109,000",2008,2023-11-30,7
11680,삼성동,한일,80.29,"170,000",2001,2023-11-22,6
11680,일원동,목련타운,134.71,"243,000",1993,2023-11-30,2
11680,수서동,삼성,84.97,"161,000",1997,2023-11-29,1
11680,일원동,래미안 개포 루체하임,71.65,"225,000",2018,2023-11-28,10
11680,일원동,푸른마을아파트101동~111동,84.93,"165,000",1994,2023-11-27,7
11680,대치동,선경2차(8동-12동),160.76,"450,000",1985,2023-11-21,13
11680,대치동,대치타워,81.24,"100,000",2003,2023-11-28,3
11680,압구정동,"현대7차(73~77,82,85동)",144.2,"500,000",1979,2023-11-29,3
11680,청담동,현대아파트,84.78,"184,000",1988,2023-11-18,10
11680,압구정동,한양1차(영동한양),49.98,"250,000",1977,2023-11-10,7
11680,역삼동,우림루미아트1,24,"21,000",2003,2023-11-28,10
11680,개포동,디에이치아너힐즈,84.3558,"295,000",2019,2023-11-16,23
11680,수서동,신동아,39.53,"109,000",1992,2023-11-22,7
11680,대치동,쌍용대치2,120.76,"303,000",1983,2023-11-16,3
11680,대치동,은마,76.79,"238,500",1979,2023-11-27,3
11680,율현동,강남한신휴플러스6단지,59.98,"108,000",2015,2023-11-21,9
11680,역삼동,강남역우정에쉐르,17.23,"21,800",2004,2023-11-23,10
11680,일원동,수서,59.94,"79,100",1992,2023-11-20,11
11680,역삼동,한화진넥스빌,41.68,"42,500",2001,2023-11-25,13
11680,개포동,개포주공6단지,83.21,"263,000",1983,2023-11-13,6
11680,자곡동,강남브리즈힐(토지임대부아파트),74.04,"92,500",2014,2023-11-18,2
11680,일원동,래미안 개포 루체하임,59.99,"187,500",2018,2023-11-17,1
